"226,""Sometimes I think I'm okay, just vibing and chilling, then suddenly Song of Achilles creeps up on me and I'm just rendered useless for the rest of the day. ";;;;;;;
;;;;;;;
"It's too much, too MUUUUCH UGHH""";;;;;;;
"227,""@lchasewrites Madeline Miller’s ‘Song of Achilles’ took me on a journey I thought I knew (The Iliad), but did so in a way that showed me a new, powerful dimension to those events by seeing them through different eyes.""";;;;;;;
"228,""List of books I want to read during gap year";;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
"- Atomic Habits""";;;;;;;
229,im gonna read the song of achilles i think;;;;;;;
230,i hope ppl can see my liked tweets on the tl so that the song of achilles quotes jumpscares the moots who read it;;;;;;;
"231,""On page 200 of 352 of The Song of Achilles, by Madeline Miller https://t.co/ZbssZFJ6YN""";;;;;;;
232,forgot to buy the song of achilles;;;;;;;
233,I JUST FINISHES THE SONG OF ACHILLES;;;;;;;
234,am i gonna cry at the end of The Song of Achilles?;;;;;;;
"235,""I just finished reading The song of Achilles,ugly crying after.";;;;;;;
;;;;;;;
"Achilles' description, the blonde locks mentioned in the book and beautiful woman-like features remind me so much of Jeonghan. https://t.co/I3fiIlZjfM""";;;;;;;
236,currently reading the song of achilles so if i disappear yall know what’s up https://t.co/rvWrbp9FhJ;;;;;;;
237,@shangchunson I’m reading the song of Achilles (highly recommend so far);;;;;;;
238,@racunlitbase the song of achilles;;;;;;;
239,4 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/5bF77MPVDK;;;;;;;
240,madeline miller idk what drove u to write the song of achilles but i love u for it;;;;;;;
241,i regret reading the song of achilles i listened to “somewhere only we know” by keane on loop thinking about patrochilles;;;;;;;
242,Tell me why am i crying while reading the song of achilles :’((;;;;;;;
243,@JordanNicole301 THE SONG OF ACHILLES;;;;;;;
244,i’m finally reading the song of achilles;;;;;;;
245,📷 ughmerlin: merthur + the song of achilles quotes (insp. 1&amp;2) https://t.co/wykfx9mfZg;;;;;;
"246,""like maybe it's the """"this. and this and this."""" from song of achilles but rn im thinking of the chungie patronus from survival is a talent""";;;;;;;
247,Plz for the love of god if you genuinely enjoy reading read Circe and The Song of Achilles by Madeline Miller!!!;;;;;;;
248,if the song of achilles is a book than the song of patroclus is hoax by Taylor Swift. Not gonna argue about it.;;;;;;;
"249,""ayo it's been like 2 weeks since i read it and i'm crying about the song of achilles";;;;;;;
(again) ;;;;;;;
;;;;;;;
"how's everybody else doin?""";;;;;;;
"250,""the song of achilles by madeline miller";;;;;;;
"8.70/10 okay i loved loved this book sm BUT at some point i thought it was going a lil slow but the end was absolutely everything i swear https://t.co/M3PLQMNMDI""";;;;;;;
251,@will_nis the song of achilles;;;;;;;
252,Marked as to-read: The Song of Achilles by Madeline Miller https://t.co/bgLYBpamht;;;;;;;
253,i rly want the song of achilles swear;;;;;;;
254,the song of achilles needs a webtoon!!;;;;;;;
255,random but i will never shut up about the song of achilles like NEVER;;;;;;;
256,@paintedmegoldvn THE SONG OF ACHILLES &gt;&gt;;;;;;
257,The Song of Achilles by Madeline Miller (5/5) 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/bWfD4jBcB1;;;;;;;
258,ever since that girl made that tiktok about “the song of ANchilles” i cant call it achilles anymore :’);;;;;;;
"259,""66% done with The Song of Achilles, by Madeline Miller https://t.co/gZQ11c9yZj""";;;;;;;
260,should i read the song of achilles now or when i’m on the road trip;;;;;;;
"261,""@slvrshittalkers for lgbtq+ romance - the song of achilles ";;;;;;;
futuristic adventure - ready player one series;;;;;;;
plot twist - we were liars;;;;;;;
future but not high tech (?) - the thousandth floor;;;;;;;
;;;;;;;
"these are some of favorites idk what you were looking for necessarily :]""";;;;;;;
262,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/GYlpQe1avj;;;;;;;
263,Feeling especially mentally ill lately maybe I’ll reread The Song of Achilles;;;;;;;
"264,""i swear to fucking god if """"the song of achilles"""" as a title is a subversion of """"the wrath of achilles"""" i'm going to lose my goddamn marbles this just came to me holy shit""";;;;;;;
265,@IvyKungu The song of Achilles by Madeline Miller!!!;;;;;;;
"266,""""""i could recognize him by touch alone, by smell";" i would know him blind, by the way his breath came and his feet struck the earth. i would know him in death, at the end of the world."""" ";;;;;;
"- the song of achilles""";;;;;;;
"267,""He friends(I refuse to use besties), I’m in love with The Song of Achilles and I’m absolutely not excited to get my heart broken""";;;;;;;
268,the song of achilles is so good im dying;;;;;;;
"269,""“The Song Of Achilles” - Madeline Miller : A book most people (including myself) checked out because of BookTok. Although I know nothing of the Greek mythologies, I ended up loving this book! A slight twist to the story of Achilles that’ll certainly leave an impression 🥲 https://t.co/wTAvV01jLF""";;;;;;;
270,@IvyKungu The song of Achilles by Madeline Miller;;;;;;;
"271,""i’m becoming a bookworm again comment some book suggestions for my list pls🤓 just read 7 husbands of evelyn hugo, and am now reading the song of achilles""";;;;;;;
272,i’m tempted to get the song of achilles audio book but i already have the physical copy idk if buying it twice is smart at all;;;;;;;
273,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/dFIiwpV27G;;;;;;;
274,re-reading the song of achilles and I forgot how fruity patroclus was hashshsgs ☠️;;;;;;;
275,searched the entirety of town yesterday for a scented candle AND i finished the song of achilles last night….. is this a sign https://t.co/uGssSPINzP;;;;;;;
276,hyperfixating on the song of achilles again what’s new 😩;;;;;;;
277,i really want to like song of achilles and see what the hype is about but i could barely get through the first few chapters is it really worth it ahhh;;;;;;;
278,madeline miller deserves to have her pussy ate for writing the song of achilles;;;;;;;
"279,""song of Achilles spoilers//";;;;;;;
;;;;;;;
first of all fuck them kids looking at the ginger;;;;;;;
;;;;;;;
second of all thank you Achilles for not being a mamas boy;;;;;;;
;;;;;;;
"lastly, Patroclus darling you did well🧎🏻‍♀️""";;;;;;;
280,MY FRIEND BOUGHT THE SONG OF ACHILLES FOR MEEEEE AAAAAAAAAAAAAAAA;;;;;;;
281,Marked as to-read: The Song of Achilles by Madeline Miller https://t.co/WcVlv8zvFj;;;;;;;
282,@lantsovnette Aaaa the song of Achilles also my current read tho!! Let's be moots I guess??;;;;;;;
"283,""i just finished the song of achilles , i'm going to kill myself""";;;;;;;
"284,""Top 5 Led Zeppelin songs (objectively) ";;;;;;;
;;;;;;;
No order:;;;;;;;
;;;;;;;
Stairway to Heaven ;;;;;;;
Kashmir ;;;;;;;
Since I’ve Been Loving You ;;;;;;;
Achilles Last Stand ;;;;;;;
The Rain Song ;;;;;;;
;;;;;;;
"This encompasses their entirety of genres in 5 songs.""";;;;;;;
"285,""the seven husbands of evelyn hugo, people we meet on vacation, and now the song of achilles…….but also conversations with friends and they both die at the end coming soon""";;;;;;;
286,i know only pain bc of the song of achilles https://t.co/pzDeZsSVyt;;;;;;;
287,time to start the song of achilles D:;;;;;;;
288,I hate the summary for she who becomes the sun begins with “Mulan meets the song of Achilles” https://t.co/JoLww6Nsca;;;;;;;
289,i started reading the song of Achilles and omg gay;;;;;;;
"290,""@littlehux There's a Song Of Achilles quote not on here somewhere and every time the """"I would know him..."""" quote gets RTed into my timeline I am just... destroyed""";;;;;;;
291,starting with the song of achilles;;;;;;;
292,so i finished the song of achilles https://t.co/UnwjH3Skyw;;;;;;;
293,me and em both crying because of the song of achilles instead of sleeping✌️ we are truly living our best lives @emloveslt;;;;;;;
"294,""On page 306 of 389 of The Song of Achilles, by Madeline Miller https://t.co/F3JBUfhuOg""";;;;;;;
"295,""@lmanburgsux song of achilles, tbdate, history is all you left me, rw&amp";"rb, the gravity of us, and i wish you all the bwst r really good if u like sad gay ya 👍""";;;;;;
296,For the first time ever I laid my eyes upon a hardback of The Song of Achilles in-store today. Beautiful;;;;;;;
"297,""@lmanburgsux radio silence by alice oseman, song of achilles by madeline miller, and the other half of augusta hope by joanna glen :)""";;;;;;;
"298,""30% done with The Song of Achilles, by Madeline Miller https://t.co/yPr6aR9X6K""";;;;;;;
299,why do i ever think i’m mentally prepared to read the song of achilles ya;;;;;;;
300,i’m curious about 59 books that you read it obviously i have no time to read all of them but what’s the best of i… — uh I’d say The Song of Achilles? or East of Eden?  https://t.co/iGdB8ESFfQ;;;;;;;
"301,""i finished the song of achilles yesterday but i’m still crying, i wasn’t ready for it to hit me this hard omg""";;;;;;;
302,why r books so expensive all i want is a copy of the song of achilles on my bookshelf is that really too much to ask for;;;;;;;
303,@KOOKlEBUNS SJGKDKSKS I WOULD NEVER EVER 😤 if I say we’re watching it together we’ll watch it together till the end! Now how far are you with The Song of Achilles? xD;;;;;;;
"304,""@mishzar Yes! if you can, read the illiad first, but honestly the song of achilles is easier to read and a lot gayer😎""";;;;;;;
"305,""hyyh bot, mitski bot, sappho bot, song of achilles bot.... the four horsemen of the gay apocalypse. i am one more depressed quote away from blocking them all and deactivating.""";;;;;;;
306,@IvyKungu The Song of Achilles;;;;;;;
307,i’ve read the song of achilles and they both die at the end and you think YOU can hurt me;;;;;;;
308,I’ve less than a hundred pages left to finish the song of Achilles and I’m fucking petrified😄;;;;;;;
"309,""Odysseus remains one of the most charismatic and entertaining characters ever. I love him. ";;;;;;;
"(The Song of Achilles) https://t.co/CMAHdP8ywW""";;;;;;;
310,A customer and I were talking about the Song of Achilles today (she’s like 20 pages in) and she asked me if Achilles and Helen of Troy end up together;;;;;;;
311,nearing the end of the song of achilles and i already know it’s gonna rip my heart to shreds;;;;;;;
312,The Song of Achilles mini-series adaptation with Thomas Doherty as Achilles and George Mackay as Patroclus when exactly?;;;;;;;
"313,""I know for sure now that I won't start She Who Became The Sun as my next read. I need a book that's lighter. I can't read something that was pitched as """"Mulan meets Song of Achilles""""...I just know I will cry again and I need a break.""";;;;;;;
314,im gonna flex on the song of achilles fans and say i’m from pelion;;;;;;;
315,okay so im 100 pages into the song of achilles and holy shit this is one of the greatest things ever written madeline miller legally owns my soul now;;;;;;;
"316,""@rhodeiconic comprei the invisible life of addie, the song of ";;;;;;;
"achilles e  the seven husbands of evelyn hugo""";;;;;;;
"317,""@honeysricciardo romance: it ends with us, normal people, song of achilles, beautiful disaster, emma ";;;;;;;
;;;;;;;
"thriller: the silent patient, my lovely wife, the dinner guest""";;;;;;;
318,should i start reading the song of achilles?;;;;;;;
319,@intubbvc the song of achilles im shattered;;;;;;;
320,2137  THE  SONG  OF  ACHILLES;;;;;;;
321,its been like two weeks and im still utterly obsessed with the song of achilles;;;;;;;
322,we should’ve gatekept the song of achilles.;;;;;;;
"323,""July's monthly fiction pick, for fans of Song of Achilles. """"For millennia, men have told the legend of the woman whose face launched a thousand ships, now it's time to hear her side of the story.""""  #daughtersofsparta #songofachilles #barnesandnoble #bnbospru https://t.co/S9tvFddvzF""";;;;;;;
"324,""Ok look, I understand that The Song of Achilles is a good book because it describes things in cool ways, but you have to go read Normal People. It is so good that I am literally tempted to gatekeep it so this will be the only tweet you get from me about it""";;;;;;;
325,i finished the song of achilles last night. im still crying.;;;;;;;
"326,""@friedmandave i'm about to start and still deciding....";;;;;;;
;;;;;;;
choices include;;;;;;;
yolk;;;;;;;
https://t.co/b40GU77ovD;;;;;;;
;;;;;;;
the song of achilles;;;;;;;
https://t.co/JrS8Cb46Sj;;;;;;;
;;;;;;;
the last thing he told me;;;;;;;
https://t.co/uaF9VutkAy;;;;;;;
;;;;;;;
or ;;;;;;;
;;;;;;;
klara and the sun;;;;;;;
"https://t.co/TRVrcMmWi8""";;;;;;;
"327,""I have just finished reading The Song of Achilles and I am broken. Anyone who says my books are sad have evidently not read Patroclus and Achilles' story, because i am DESTROYED.""";;;;;;;
328,is six of crows sad?? bc i just finished the song of achilles and i need some fluff not more angst tbh 🤨😩;;;;;;;
329,How tf was i ever able to put down the song of achilles???;;;;;;;
"330,""Okay after watching three booktube videos and having camped on goodreads for over more than an hour i have finally decided to read the song of Achilles by Madeleine Miller";;;;;;;
"Pray for my mental health....I heard this broke many people but who cares when you love pain https://t.co/geUNx7Jj76""";;;;;;;
331,@creekbs the song of achilles;;;;;;;
"332,""i started the song of achilles, let’s see if i’ll cry 😀""";;;;;;;
"333,""My fyp was filled with Banana fish, Sakuatsu angst, and The song of Achilles :)) Been crying for the past hour.""";;;;;;;
334,oh noo :(( im sorry you’re feeling unwell moss !! im doing okay rn ! im gonna go to barnes  and nobles to get som… — BARNES AND NOBLES YOOOOOO LETS GO !! i love reading sm &lt;3 i’ve u haven’t read the song of achilles a recommend ge… https://t.co/BV2EFemIwa;;;;;;
335,@emma_hochhalter @goodreads You might also like Circe and The Song of Achilles by Madeleine Miller...if you haven’t read them already;;;;;;;
336,No one talk to me I’m starting the song of achilles now;;;;;;;
337,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/FwDiWf1Ro4;;;;;;;
338,woo im starting the song of achilles;;;;;;;
339,skonczylem  the  song  of  achilles https://t.co/PzkQJNIPL8;;;;;;;
"340,""@lisbonpilled Some very nice ones are six of crows, they both die in the end, me before you, we were liars, it ends with us, and the song of Achilles""";;;;;;;
341,does anyone here love the song of achilles as much as I do?;;;;;;;
342,2 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/Zg185bIKrx;;;;;;;
343,@formul4ashe The song of Achilles by Madeline Miller;;;;;;;
344,finished reading the song of achilles… no;;;;;;;
345,@autisticgansey song of achilles in the background... it’s gotta be a straight girl;;;;;;;
346,the song of achilles is the greatest work of nonfiction in human history;;;;;;;
347,i started following a song of achilles text bot and forgot and now you can catch me crying on the tl at 9am HELP;;;;;;;
348,taekook as achilles and patroclus in the song of achilles send tweet;;;;;;;
349,literally all my problems would be solved if they made a song of achilles movie that was accurate to the book;;;;;;;
"350,""THE SONG OF ACHILLES 💔💔 I have read only the first 6 parts and it's going SOOO WELL but I can't cherish it because I know everything will change soon 💔💔💔 MY HEART CAN'T TAKE THIS *super ugly crying* ";;;;;;;
I MEAN... they're so sweet and pure..;;;;;;;
"they have slowly built up relationshi""";;;;;;;
"351,""@cjbearcpfc Not sure we did, he came back to trying, but when you’ve had a bad knee injury it unbalanced you so it’s taken a while, he had a couple of strains song the way. But he was pretty much back to fill fitness when his Achilles went.""";;;;;;;
352,i wanna read the song of achilles next b-but i also don't want my heart broken again :(;;;;;;;
"353,""@haloslovee I’M ALRIGHT AS WELL, OH AND I FINALLY GOT A COPY OF THE SONG OF ACHILLES!!!""";;;;;;;
354,really having a song of achilles breakdown with dani right now. How could the greeks do this;;;;;;;
355,i bought the song of achilles yall time to suffer 😟;;;;;;;
"356,""I read all of song of Achilles on the plane. To anyone who says that is their favorite book,,,, therapy.""";;;;;;;
"357,""@ranboozlled retellings but!, these two are v easy to read if u don’t like classics,";;;;;;;
#NOM?;;;;;;;
"- circe""";;;;;;;
358,@ranboozlled idk if its considered rlyyy one but the song of achilles;;;;;;;
"359,""future me, how are you after finishing The Song Of Achilles? 😁🎤""";;;;;;;
360,@lovely_x_louies the song of achilles;;;;;;;
"361,""People who says """" ewww but they were too young, i imagined them older"""" when talking about the song of Achilles, clearly think Patroclus and Achilles are characters made by Madeline Miller and also have zero info about ancient greek history and culture""";;;;;;;
"362,""@vmiwn song of achilles, carry on, aristotle and dante discover the secrets of the universe, criers war, i have a few more""";;;;;;;
363,i started the song of achilles this morning and i’m already 300 pages in;;;;;;;
364,i'm still not over the Song of Achilles;;;;;;;
"365,""Mum read to me from D’Aulaire’s when I was little, then I read “The Song of Achilles” in high school, and then I took Latin for kicks in first year from an incredible teacher (shoutout to Jennifer Knapp!) in college, and all I wanted after that was /more/.  ";;;;;;;
;;;;;;;
"#workingclassicists https://t.co/0ayvNZdf4D""";;;;;;;
366,@_jackxrose Gl for the song of Achilles 🥺;;;;;;;
367,@dreamsvlog the song of achilles !!;;;;;;;
368,might share my fav quotes/parts from the song of achilles while i weep into my pillow;;;;;;;
"369,""@95Z_TWTS i ahvent read it, i recommend you read the song of achilles ^^""";;;;;;;
370,@sunsetdwt waiting for that dnf the song of achilles au;;;;;;;
371,Im only 5 chapters in to The Song of Achilles and im liking it so far I think ill fly through this book;;;;;;;
372,i am NEVER reading the song of achilles ever again. 🥲;;;;;;;
373,my dumbass thought song of achilles was actually a song when the actual song was achilles come down 😀;;;;;;;
"374,""@_coffeechai the song of achilles is beautiful. such a fun age is a nice commentary on woke culture. a little life is a good book acc to others, a bit heavy though so be prepared. u have fun reading 💚""";;;;;;;
"375,""@goodreads The Song of Achilles, by Madeline Miller https://t.co/Dk1sn7UPMZ""";;;;;;;
376,plus the Invisible Life of Addie Larue and Song of Achilles :'&gt; https://t.co/7mQYbNCOuM;;;;;;
377,just finished being emotionally destroyed by The Song of Achilles. excuse me while I go cry.;;;;;;;
378,me when i haven’t read the song of achilles https://t.co/wdYuSD22aq;;;;;;;
"379,""my most favorite is: the song of achilles, i recommend you read it""";;;;;;;
380,I don’t think I will ever recover from The Song of Achilles. Like the last 30 or so pages made me feel too many things to process. https://t.co/oIiF8TbAy9;;;;;;;
"381,""im gonna Continue the The Song Of Achilles aufiobook later and im Rly excited for that *dances*";;;;;;;
"-alas""";;;;;;;
"382,""My little and humble tribute to @MillerMadeline's """"The Song of Achilles"""", custom Achilles and Patroclus funko pop! I love them so much 😭❤️💚 #Achilles #Patroclus #FunkoPop #TheSongOfAchilles https://t.co/uY2i1tbVmr""";;;;;;;
383,and what if i ginally start reading the song of achilles after i finish rereading atsu101;;;;;;;
"384,""// the song of achilles";;;;;;;
;;;;;;;
"I am 150 pages in and have cried four times because of the goddamn motherfucking foreshadowing I hate it here I hate it here so bad this is the best book I’ve ever read I’m sick""";;;;;;;
385,@literarybase The song of Achilles &amp; The book thief 🥲;;;;;;
386,@literarybase The Song of Achilles;;;;;;;
387,The plan is to start Song of Achilles at the beach but the question is WILL I? 🦭;;;;;;;
"388,""@lokisIove st, it, marvel, cars 😎, love victor, young royals, rw&amp";"rb, the song of achilles, sex ed. hayley kiyoko, the aubreys, måneskin, gays, mentally ill people""";;;;;;
"389,""1. The Song of Achilles (⭐️⭐️⭐️⭐️⭐️)";;;;;;;
;;;;;;;
“I could recognize him by touch alone, by smell;" I would know him blind, by the way his breaths came and his feet struck the earth. I would know him in death, at the end of the world.” https://t.co/8cMXXHqb7j""";;;;;;
390,it’s time to move on from The Song of Achilles it’s been a month since I finished the book but still crying about it 💔💔💔;;;;;;;
391,@Kt_McG_BookClub Circe is on my list ✨ I read “The song of Achilles” written by the same author and I loved it;;;;;;;
"392,""@_coffeechai hello! murakami books are rlly good for me, and my friends say that the song of Achilles is rlly good too""";;;;;;;
"393,""me: uncle the song of achilles available hai ? ";;;;;;;
bookstore uncle : nahi beta achilles nahi hai;;;;;;;
"me: haan PATA HAI behnchodfpatroclus bhi nahi hai .""";;;;;;;
394,just finished reading the song of achilles and i’m fucking sobbing;;;;;;;
395,@fiImstopia novel sih the song of achilles;;;;;;;
"396,""The Song of Achilles by Madeline Miller 4*- following on from The Silence of the Girls, another take on the Iliad. This book tells the story of Achilles through Patroclus’ eyes - the softer side of Achilles, a captivating love story of soul mates from childhood. https://t.co/daKfVHRTzZ""";;;;;;;
397,2 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/3HZzuRPx9e;;;;;;;
398,just thinking about the fact that i never finished the song of achilles;;;;;;;
"399,""""""Her mouth tightenes: """"Have you no more memories?""""";;;;;;;
;;;;;;;
"I am made of memories.""""";;;;;;;
;;;;;;;
"The Song of Achilles"""", Madeline Miller""";;;;;;;
400,should I read the song of achilles;;;;;;;
401,just remembered this girl stole my copy of the song of achilles in 2017;;;;;;;
402,Yes right now is The song of Achilles https://t.co/isiGcQnnHa;;;;;;;
403,I’m gonna finish The Song Of Achilles today (i hope so at least) ‼️;;;;;;;
404,only 100 pages and i will finish the song of achilles  https://t.co/IkomSI48Ca;;;;;;;
405,I’m eating figs and reading the song of achilles don’t talk to me.;;;;;;;
"406,""in the next 6 weeks i want to finish : ";;;;;;;
•brave new world by Huxley;;;;;;;
•no longer human by Dazai (re-read) ;;;;;;;
•the grand design by Hawking;;;;;;;
•the song of Achilles by Miller;;;;;;;
"•introduction to political science and the theory of politics by Kouskouvelis (2 out of 12 chapters)""";;;;;;;
"407,""The Song of Achilles, Circe, The Midnight Library cutie ಥ‿ಥ""";;;;;;;
"408,""15% done with The Song of Achilles, by Madeline Miller https://t.co/NP50voZ6wN""";;;;;;;
"409,""@literarybase The Song of Achilles, The Poppy War, karya-karya Keigo Higashino, The Alchemist, dll""";;;;;;;
410,i knew the song of achilles was a bit gay but this is a lot;;;;;;;
411,duh luca tuh kyk a good kind of cry kan.... i doubt the song of achilles will be a good kind of cry....;;;;;;;
412,booktwt if you wanna let me in i know it’s like 4 am for me rn but i just finished the song of achilles and a book has never made me feel that pain before;;;;;;;
"413,""completely different topic, but suddenly it's sunny outside, so has anyone read that song of achilles book and can tell me if it's worth the hype?""";;;;;;;
414,@bmrgtxx how dare u make me cry reading the song of achilles 😔😩🚶;;;;;;;
415,i think im gonna read the song of achilles noww;;;;;;;
416,Me getting to the end of song of Achilles fully knowing how it ends but procrastinating reading it 😭 https://t.co/XGfctj6kOa;;;;;;;
"417,""finally finished song of achilles after putting it off for so long! i cannot put to words how beautiful and heartbreaking it was – but it’s a book that i would love to read again in the future. also, wrong move to wear makeup today.""";;;;;;;
418,@yamigoopszies OMG IVE READ THE SONG OF ACHILLES AND THEY BOTH DIE AT THE END SOBS;;;;;;;
419,@intubbvc using the song of achilles. yes. me cry. 😌;;;;;;;
420,I want to read 'the song of achilles' WAHHHHHHH;;;;;;;
"421,""@officialNobara song of achilles";;;;;;;
a touch of darkness;;;;;;;
goldfinch;;;;;;;
a curse so dark and lonely;;;;;;;
kingdim of the wicked;;;;;;;
circe (greek mythology);;;;;;;
night circus ;;;;;;;
the bear and the nightingale (historical fantasy);;;;;;;
they both die at the end;;;;;;;
we were liars;;;;;;;
all the bright places;;;;;;;
"cresent city""";;;;;;;
"422,""*Bangs pots and pans* READ THE SONG OF ACHILLES FOR CLEAR SKIN";;;;;;;
;;;;;;;
"If you’ve read it I love you and we are automatically best friends idc""";;;;;;;
"423,""My goal is to read 4 books by the end of summer I just finished #2. Onto A Touch of Darkness, I love a good Greek Gods story";;;;;;;
;;;;;;;
"Next in the queue: Song of Achilles""";;;;;;;
"424,""@prentissthemilf anything agatha christie, gone girl, the song of achilles, beach read, the hating game, you deserve each other""";;;;;;;
"425,""as much as i liked the song of achilles, i hated the middle part. it was literally so boring i just kept skipping through a lot of the chapters""";;;;;;;
426,send the song of Achilles book pls!;;;;;;;
427,I actually do hate the song of achilles WHY IS IT SO SAD;;;;;;;
428,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/eD1sT9iED8;;;;;;;
429,I just finished The Song Of Achilles 😃 ang lungkot ng buhai 😃😃;;;;;;;
430,seeing the song of achilles this morning has really fucked up my day;;;;;;;
431,the song of achilles (madeline miller) https://t.co/UT7F1Ivllj;;;;;;;
432,anyways I bought the song of achilles book today and so far it’s pretty good;;;;;;;
433,just finished song of achilles I literally want to die what the fuck was that no way a twink has me feeling this way rn;;;;;;;
"434,""how i spend my friday nights,";;;;;;;
“ASMR | Getting Photography Portraits Taken (you’re a baby)”,;;;;;;;
"whilst reading the song of achilles https://t.co/ViVjoCPQk4""";;;;;;;
"435,""@emiliacastelao Song of Achilles was cracking - if you like Madeline Miller, her book Circe can be put away in the blink of an eye!""";;;;;;;
436,@goodreads Finishing Malorie by Josh Malerman then I'll be starting The song of Achilles which I'm so excited for;;;;;;;
437,Prose is on par with song of achilles for me and the yearn they felt was so gorgeous… was I confused with the world building yeah sure but I think I was meant to be… red and blue are my best friends and this is how they WIN the time war;;;;;;;
438,i bought song of achilles and we hunt the flames duology more than two weeks ago its still not here https://t.co/ltvPFk0U9B;;;;;;;
439,goshh i really want to read the song of achilles 😭;;;;;;;
440,Why is the song of Achilles so..;;;;;;;
441,so anyway guess who’s reading the song of achilles tomorrow after owning it for like two years ? writing it here so i can’t just not read it again https://t.co/0b0kbLiHYs;;;;;;;
442,i’m reading the song of achilles my irl told me to get ready to sob;;;;;;;
"443,""Me: I am happily single ill have you know ";;;;;;;
;;;;;;;
"Also me: staring at a candle burning while my playlist based of the song of Achilles plays in the background *sobs*""";;;;;;;
444,@literarybase the song of achilles sama they both die at the end!;;;;;;;
"445,""“Swear to me that if you go, you will not fight them,”";;;;;;;
"-definitely not The Song of Achilles, but actually what achilles said to patroclus word for word https://t.co/nHwBXVNEjL""";;;;;;;
"446,""the song of achilles has already made me tear up ,,, help""";;;;;;;
447,I WILL finish the song of achilles before the month ends ILL COME BACK TO THIS TWEET;;;;;;;
448,i just finished the song of achilles and man was it beautiful but i am genuinely SOBBING https://t.co/HrdaMKQJGu;;;;;;;
449,@biancaaa___aaa its not fair i couldve had way less breakdowns abt my identity if i just hadnt picked up the song of achilles;;;;;;;
450,reading the song of achilles and drinking chocolate milk;;;;;;;
451,i finished “the song of achilles” finally and now i’m just sitting on the couch listening to sufjan stevens..;;;;;;;
"452,""ive also read:";;;;;;;
;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
"-Conversations With Friends""";;;;;;;
"453,""@charliecapen have you read the song of achilles by madeline miller? and if not, would you consider it? it's the story of achilles and patroclus, told from the POV of patroclus, throughout their lives and it's textually gay (as it was irl and should be)""";;;;;;;
454,i love absorbing gay content i'm like a sponge for it I'll soak up all the mlm scraps i get yeah i'll reread song of achilles for the 19th time bitch so what So what.;;;;;;;
455,i’m reading the song of achilles wish me luck;;;;;;;
456,glad i didn't know the story between achilles and patroclus before reading the song of achilles;;;;;;;
457,i just finished the song of achilles and i'm not okay;;;;;;;
"458,""Idk, maybe I'm in the minority here, but I think after the climax of the song, and the confrontation between Achilles' inner demons and the speaker, in which the speaker literally breaks through, assuming Achilles jumps anyway is just emotionally unfulfilling""";;;;;;;
"459,""Like the song Achilles' Response starts """"Patroclus, Patroclus, no I won't come down"""" and I literally couldn't listen to another second because I couldn't make myself engage with the inference that songwriter had worked off of, and maybe that's a me problem""";;;;;;;
460,began reading the song of achilles out of curiosity &amp; recommendation but i already feel the heartbreak;;;;;;
461,just finished the song of achilles and i’m bawling;;;;;;;
462,just finished reading the song of achilles I AM BROCKEN🖤🥀⛓;;;;;;;
"463,""I don't remember how I stumbled on this book, but I recommend it highly: The Song of Achilles by Madeline Miller""";;;;;;;
464,@grassreads the song of achilles &lt;3;;;;;;
465,@MACMlLLR is the song of achilles good??? i've been thinking about buying it;;;;;;;
"466,""Some I’ve already read ";;;;;;;
;;;;;;;
•The red queen series ;;;;;;;
•The hush hush trilogy ;;;;;;;
•Vampire academy ;;;;;;;
•Hunger games ;;;;;;;
•The song of Achilles ;;;;;;;
"•Maze runner trilogy""";;;;;;;
467,I have been in a reading SLUMP for…let’s be honest years (former gifted kid burnout idk?) anyway I just started reading The Song of Achilles and it’s already killing me. 😭🙃 Tbh I just want to have the stamina to read some of TBR pile after this. 🤞🏻;;;;;;;
468,want to start reading where the crawdads sing asap but i'm still recovering from the song of achilles;;;;;;;
469,this might just get me cancelled but song of achilles is actually so bad it deserves absolutely none of the hype;;;;;;;
"470,""25% done with The Song of Achilles, by Madeline Miller https://t.co/2JNi3Azmtc""";;;;;;;
471,also started reading song of achilles (yes i'm late to the party wbk) but i keep having to stop bc i remember that awtwb is out in the world and i still haven't read it and then i just look at the ceiling contemplating life;;;;;;;
472,i cant stop thinking about the song of achilles…..those faggots have me hooked;;;;;;;
"473,""I have three current reads but ahaha.";;;;;;;
#NOM?;;;;;;;
- blood of elves,, again.;;;;;;;
"- the poppy war.""";;;;;;;
474,GOD FUCKING... THE SONG OF ACHILLES.... GOD I HATE GAYSSS;;;;;;;
