,tweets;;;;;
"0,""If you know the enemy &amp"; know yourself, you need not fear the result of a hundred battles. If you know yourself but not the enemy, for every victory gained you will also suffer a defeat. If you know neither the enemy nor yourself, you will succumb in every battle.;;;;
"218,""Totes Meer (Dead Sea), 1940-1, by English artist Paul Nash, who died #onthisday in 1946. ";;;;;
;;;;;
"See more of his art depicting both the First and Second World War here: https://t.co/Z1UphgLZJ3 #OTD https://t.co/tiYeTL6TOO""";;;;;
219,The art of war https://t.co/fQ9UEOKPg5;;;;;
"220,""@baba_Omoloro I've read the alchemist";;;;;
Just downloaded Richest man in babylon ;;;;;
"And am currently reading Art of war""";;;;;
221,@Eugene_W_Cusie @flowahh_ Came here for this and the art of war;;;;;
"222,""@jensstoltenberg NATO's mission should always ensure the future of these countries in every international arena by making investments in education, art and culture for the BALKANS and CENTRAL ASIA countries as well as war preparation strategies. NATO has the equipment and capability to do this.""";;;;;
"223,""How should the United States respond to today’s security crises? @MichaelEOHanlon explains in his new book, The Art of War in an Age of Peace: U.S. Grand Strategy and Resolute Restraint: https://t.co/bOc442dJmY https://t.co/MOSuSYnd8F""";;;;;
224,@SadBoyRadio12 @GayeStepdad The line of art criticism that this f slur is using was something that was pushed by the CIA during the Cold War through various fronts such as the partisan review and the Iowa writers workshop.;;;;;
"225,""@LawrenceSellin If this real man sacrifices for his family, how can he ensure that his family can survive and not be killed? The brute courage is not as good as Besiege Wei to Rescue Zhao. I suggest you read Sun Tzu's Art of War""";;;;;
226,@espnmma @DustinPoirier Dustin Poirier should have his own 'The Art of War' equivalent. He's got quotes.;;;;;
"227,""@Miissing_ @SirSummerlyn I know i read the thread im just trying to say its art and its not always going to be realistic. Like i know how different scars can be, my father is a war vet and he has a ton of scars and they all differ in color.""";;;;;
"228,""23/24 """"The Art of War"""" by Sun Tzu";;;;;
"After reading this I am ready to lay siege to a country! Apparently lots of politicians and businesspeople read this...so the """"most of this isn't allowed under the Geneva convention"""" line is interesting... https://t.co/PgC1v0JUx4""";;;;;
"229,""The Art of War! ";;;;;
People hate Big Tech &amp;" Big  Pharmas control! https://t.co/lcBfWbyEWn""";;;;
"230,""Enter Viejo, He is skilled in the art of war and living off the land. Viejo also has a hidden past. If rubbed the wrong way he is the man to FEAR... https://t.co/mgt5l3CKfi ";;;;;
;;;;;
"#comic #indiecomics #Kickstarter #viejo #NewMexico #fantasy #artist #writer #comicbooks #art #myart https://t.co/kEYJR7pzKI""";;;;;
231,@LipglossMAFFIA This is the reason I struggle with non-fiction. I guess I'm subconsciously scared that I'll turn into someone who lists The Art of War as one of the best books ever written. 😂;;;;;
"232,""Ah...So...💡 Why 🇺🇸 &amp"; 🇨🇦 is taking in Muslim &amp; Asian immigrants + refugees! You got to give it to them! ;;;
They understand the Art of War;;;;;
Flood the market! ;;;;;
"The house I owned in Chinatown Vancouver is now worth 1.2 million dollars! Too bad I sold it in 1979! 🥴 https://t.co/01q1NQAm0c""";;;;;
"233,""The paradox seems to be , as Socrates demonstrated long ago , that the truly free individual is free... #ReadsCo #writer #indiedev #readers #TheWarofArt https://t.co/lbX1160zVs via @reads_co""";;;;;
"234,""@bsloan10 @ferdawgs @JamieBrysonCPNI Yes I recall once compiling a list of Eire's achievements in science, medicine, technology, engineering, art, music, literature, architecture, etc (not to mention your contribution to defeating fascism in WW2, and communism in the Cold War) ... https://t.co/wBYKcVCLnA""";;;;;
"235,""@mbell58 @Blade49340067 @vtchakarova @michaeltanchum @man_integrated @amlivemon @Halsrethink @LibrariumViews @nglinsman @Jkylebass Problem with USA is that they are trying change the world mostly by bombing. China is acting by  ...  """"the supreme art of war is to win without fighting"""" Sun Tzu""";;;;;
236,Fact say I told my mother the other day that I wanted her hard copy of Art of War https://t.co/KpOvcA38y0;;;;;
237,@vindytalks Try this The Art of War: A Graphic Novel https://t.co/Zmx9R50ubj;;;;;
"238,""Jeremiah 51:20 (KJV)";;;;;
Thou art my battle axe and weapons of war: for with thee will I break in pieces the nations, and with thee will I destroy kingdoms. ;;;;;
;;;;;
"Connect with us in a session of prayers as we engage fervently in the spirit and build up ourselves in the Holy Ghost. https://t.co/HUiWdwZ3EV""";;;;;
"239,""BAP_Bangyongguk Thank you has become a leader the best in the group. You've really worked hard. Thank you so much... I always remember the quote """"MAKE ART NOT WAR"""". Keep your health because the BABYS is still waiting for the work of your greatest. SARANGHAEYO~""";;;;;
"240,""How many of you have watch,";;;;;
"movie called """"SALT"""".";;;;;
;;;;;
Guess, how many Agents from different countries, work in CIA/FBI/DEA/SECRET SERVICE/US.Army etc ;;;;;
;;;;;
"The Art of War""""😎""";;;;;
"241,""The Art of War , The Art of the Deal amongst others weremy go-to for 2020.I learned more in a year then could have ever done 4 years at my university. I extend my vibes to you. Wherever you are in the world,to be the best you today possible. It is doable. 👍🏼🙌🏻""";;;;;
"242,""""""Your adversary does not wait for you to finish patching."""" - The Art of Cyber War""";;;;;
"243,""“Victory comes from finding opportunities in problems.” ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/8vorKKmoQl""";;;;;
"244,""@vindytalks Instead of reading the book, another way can be to read book(a) that applied those lessons to reality. For me one of those books is Total Competition. Combines F1 and Art of War. ";;;;;
;;;;;
"https://t.co/h5zUDgGcF5""";;;;;
"245,""#Thrawn X #NusoEsva fanfiction? - Where?";;;;;
Art? - Where? ;;;;;
Give me smth!!! 🙏;;;;;
I loved the HC (by #moariel) of him competing in the Art war with #Nuso like he'd play chess with an old bro&gt;&gt; ;;;
"The Winner Takes It All"""" by moariel: 💙💛";;;;;
"https://t.co/CpwwYtgOrm""";;;;;
246,100th Anniversary Of The End Of The Irish War Of Independence #theredbeltfiles #procreate #art #cartoon #drawing #eocmurphy #irishwarofindependence #100years #irishfreedom #irishindependence #irishliberation #drawingphotohybrid #photodrawinghybrid #photobackground https://t.co/PyKPzQ5BxU;;;;;
247,@dWhatANobodyb Damn I'm really sorry to hear take the proper time to heal and come out of it strong 🙏💜;;;;;
"248,""Manifesting EXO concert on the beach one day I think it would be beautiful to relive the Kokobop era in it's whole beautiful  concept. The WAR album is a piece of art! ";;;;;
"🌴🧡🌴💛🌴💚🌴❤💙🌴💖🌴💜🌴🧡🌴 https://t.co/jLrTPSiHET""";;;;;
"249,""We cannot fight the Covid virus in the hospitals. We can tame it only by vaccine-induced protection. ";;;;;
;;;;;
Why?;;;;;
;;;;;
Because the wise warrior avoids the battle.;;;;;
;;;;;
―Sun Tzu, The Art of War;;;;;
;;;;;
"@VincentRK""";;;;;
"250,""@baba_Omoloro Napoleon in Animal Farm would DEFINITELY have read The Art of War. I bet Manor Farm was stuffed with books that Farmer Jones idiot had never opened and which the pigs read cover to cover. And I'll bet after figuring out the WiFi password, Napoleon ordered a fuck-load off Amazon!""";;;;;
"251,""THE #EURO2020 STORY SO FAR . . . (Part 2) ";;;;;
;;;;;
SHUT OUT - England 1 - 0 Czech Republic. Pickford’s 3rd consecutive clean sheets. ;;;;;
;;;;;
THE ART OF WAR - England 2 - 0 Germany.;;;;;
;;;;;
Long To Ukrein Over Them 4- 0 Ukraine.;;;;;
;;;;;
"#England #ThreeLions #England #ItsComingHome #ENGGER #ENG https://t.co/D5AyPbP4Uh""";;;;;
252,@Phathu_Mush They probably haven’t read the Art of War. Only explanation 😂😂;;;;;
"253,""@barbie_heaven @HedNekaNcharge @LinaNYC3 @kimKBaltimore @marclamonthill The USA made a minor, luke warm contribution to the totality of slavery, war, and genocide in human history.";;;;;
;;;;;
"Just like with music, art, and philosophy.""";;;;;
"254,""@SweetieFoxz """"you can't cancel somebody that doesn't care about being canceled"""" - Sun Tzu, The Art of War""";;;;;
255,Placing the Art of War in the same list with the Art of of not giving a fuck. 😂😂😂;;;;;
"256,""#TheArtOfWar #BookBoost";;;;;
#HeartlessPrince #TheHeartlessPrince;;;;;
#Disney #Hyperion;;;;;
;;;;;
~ Things a Real General Knows ~;;;;;
;;;;;
Lesson 1: Laying Plans;;;;;
;;;;;
1. Sun Tzu said: The art of war is of vital importance to the State.;;;;;
;;;;;
ref =&gt;" https://t.co/w6AP038D6v https://t.co/vfyVKDuL9M""";;;;
257,Don't disrespect the art of war by Sun Tzu https://t.co/KuGn6YpQkG;;;;;
"258,""“Strategy without tactics is the slowest route to victory. Tactics without strategy is the noise before defeat.”  ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/YxcoptHznM""";;;;;
259,The supreme art of war is to subdue the enemy without fighting;;;;;
260,@ilSharko Anyone else notice the Art of War behind him not a coincidence;;;;;
"261,""Our favorite books as a country... ";;;;;
;;;;;
Add:;;;;;
;;;;;
Rich Dad Poor Dad;;;;;
The art of war ;;;;;
"Capitalistic Nigga https://t.co/lieCmZsW2o""";;;;;
262,Art of there war let them think they What .Feel FREE to fill in the Blank;;;;;
"263,""What the one book that everyone raves about but you couldn't get through ? ";;;;;
For me: The art of war. ;;;;;
"I really want to learn all of these nuanced lessons but I cannot finish it 🙈""";;;;;
"264,""⠀⠀⠀";;;;;
"⠀Ahh! Very tactical of them. A proud upward turn of the corner of his mouth. """"'In the midst of chaos, there is also opportunity. The supreme art of war is to subdue the enemy without fighting.'"""" ";;;;;
"⠀ https://t.co/z92oj6Zxy1""";;;;;
"265,""@mootpointer An MVP can be hacked together in a hackathon within 48h. Your idea of an MVP appears to be from the """"waterfall"""" world. Hence, your question is for """"a procedure"""". Agile is not a procedure, but a way to think. Kaizen! I'd recommend to (re-)read """"the art of war"""".""";;;;;
"266,""Featured Art of the Day: """"Post War Love &amp";" Peace"""". Buy it at: https://t.co/AGfN8RqHc8 https://t.co/1S5md2giqB""";;;;
"267,""@Snapp_art maybe the l'manburg/manburg/new l'manburg area, but las nevadas has a war approaching as soon as techno gets out of prison""";;;;;
"268,""@Israelncube5 If you find time grab and read """"The Art of War""""""";;;;;
"269,""I’ve read 6 of these and only finished one, currently busy with Art Of War for the next 5 months. All doodoo books if you ask me. https://t.co/FqoQi3jcJN""";;;;;
270,The Karabakh war separated the men from the boys in the diplomatic service. There are those who practice the well known art of eloquent non-committal non-statements…and those who drop all appearance of diplomacy in favor of unbridled enthusiasm reserved for DC lobbyists. https://t.co/hLD07MgYLM;;;;;
"271,""@ProgressTX Sun Tzu, The Art of War: (edited)";;;;;
1 know when to fight and when not to fight.;;;;;
2 knows how to handle both superior and inferior forces.;;;;;
3 whose people are animated by the same spirit throughout all its ranks.;;;;;
"4 who, prepared themselves, waits to take the enemy unprepared.""";;;;;
"272,""I've read the Subtle Art and the Art of War. While I liked them both, I'd never recommend them - or anything else on this list - simply because there are more fun books out there. Please have fun when reading https://t.co/iq0TqiG8V8""";;;;;
"273,""I reiterate again that Jews do not pose a threat to China, the Chinese people and their state. Who is jewing whom in the end? China has 5000 years(3600 actually but whatever) of history. Chinese kids learn the multiplication table at 5, read the Art of War at 12. Too smart to jew https://t.co/QBZ5jlzhGX""";;;;;
"274,""@TheAndersPaul @YD35743090 @hyphy_republic So very ironic, isn't it, Antifa has not yet begin to learn two important facts,1]... America will never become a socialist country as long as it remains a beacon of WORLD HOPE... !";;;;;
2] **When you live and act within violence, you die the same way.!? ;;;;;
;;;;;
**THE ART OF WAR;;;;;
"#racism""";;;;;
"275,""@Trad_West_Art The weird part is this line of thinking is expanding into Europe as well. Soulless, moralistic bourgeois """"tradition"""" that worships cold war America as the absolute""";;;;;
"276,""@TrilbySmith2 Yeah I saw this already, I thought the 'Art Of War' in background was very interesting.""";;;;;
"277,""Warning in advance that in the first half of the prologue, Cupcake War Machine parodies the 80s in many ways which includes the frequency of amateur art mistakes so expect them. They are there on purpose and are part of the art as comic relief and nostalgia.""";;;;;
278,@strawfurball @baba_Omoloro I love the Art of War too o;;;;;
"279,""you can enjoy someone’s art for musical or visual aesthetics and *still* critique them for consciously trying to remove themselves from the topics of their work under the guise of “exploring” imperialism, pedos, the war on terror, etc.""";;;;;
"280,""Reading the """"The War of Art"""" (@spressfield) really opened my eyes to timewasting, procrastination and other distractions.";;;;;
;;;;;
Now when I veer down a YouTube rabbit-hole, or a quick 'browse' through Amazon;" my inner voice is saying """"This feels like resistance"""" - and its back to work!""";;;;
281,The 5 faults of generals from the art of war. Too much or not enough love for the troops or vices. Plus another that escapes me now. That's 4.;;;;;
"282,""FINAL FANTASY XIV Online";;;;;
The Art of War I (SILVER);;;;;
"#PlayStationTrophy #PS5Share, #FINALFANTASYXIVOnline https://t.co/KViQ2y5nsd""";;;;;
283,All warfare is based on deception. #artofwar #military strategy #suntzu #solutions - https://t.co/aPY4hR1u5W;;;;;
"284,""@rocketmanwealth @commiewife @deviIette Innovation can be motivated by wanting to help humanity, not from wanting to fill your own coffers at the expense of it.";;;;;
;;;;;
Nobodies perfect but some are disastrous.;;;;;
;;;;;
"https://t.co/SihWK2NBDC""";;;;;
"285,""@baba_Omoloro I have read about 4.";;;;;
The Alchemist ;;;;;
Monk who sold his Ferrari ;;;;;
Subtle art of not giving a fuck ;;;;;
Richest man in Babylon ;;;;;
Animal farm.;;;;;
;;;;;
Art of war was half way. Didn't like it much. ;;;;;
;;;;;
"I'd recommend one: The mafia manager. One of my fav books.""";;;;;
286,@NachoWQueso @Art_of_Springs And when you understand what's happening behind in the world like the fact that world war 2 didn't happened or other crazy bullshit it's so enjoyable and funny;;;;;
"287,""In the midst of chaos, there is also opportunity. Sun Tzu ~ The Art of War.";;;;;
;;;;;
A Spanish gatekeeper butterfly (Pyronia bathseba) is hunted by a white spider while sucking on a morningbride (Scabiosa atropurpurea).;;;;;
;;;;;
"Serra d'Espadà Natural Park, PaísValencià. https://t.co/0rjkJjh6DX""";;;;;
288,I am not a fan of old folk law but when reading this books there is a lot of sense in the art of war. https://t.co/01CPjPLiMB;;;;;
"289,""My nine year old always gets super bossy when playing strategy games and tells me exactly what to do.";;;;;
;;;;;
He recently requested The Art of War for his birthday.... and hes on chapter 5 😅;;;;;
;;;;;
"Starting to suspect he is the resurrection of an ancient warlord. https://t.co/qfpl5KIHcU""";;;;;
290,Timeline of the Franco-Prussian war in art https://t.co/MomNXGyFK2;;;;;
"291,""@Luuh_Mzizi The art of war - Sun Tzu";;;;;
;;;;;
"Guerilla warfare(the method) - che guevara""";;;;;
"292,""Fact: Only @tboseZA can play The Art Of War on radio and get away with it!, 🤞🏻 #Sequencing #TouchOfSoul""";;;;;
293,@SteveKhayat The ultimatum art of war is to subdue your enemy without fighting (Sun Tzu);;;;;
"294,""The Best Poker Strategy Advice From The Art of War.";;;;;
"https://t.co/8xgQZYD8kB https://t.co/3Nqrv9zTYk""";;;;;
"295,""🎨🐕 This week’s #ArtfulPup is a little tired of eating SPAM® and hails from the newly opened @USArmyMuseum in Ft. Belvoir, Virginia. Private Art Brimrose’s cartoon was published in “Yank--the Army Weekly” in March 1945, during his service in World War II. https://t.co/EtcFEQ8Aco""";;;;;
"296,""The art of war has to be one my favourite books ";;;;;
"It’s filled with a lot of info, but it’s not too deep, very straightforward""";;;;;
"297,""“If you are far from the enemy, make him believe you are near.” ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/dy09BClpM8""";;;;;
298,@Fintaann @art_omahony @IreneWinters You're a believer in the ahistorical approach of applying new norms retrospectively? So by you're logic all participants in the CW were war criminals. Read contemporary European Hist &amp; be thankful that our CW was incomparable in its ferocity with what was happening elsewhere.;;;;
"299,""Mission to Zyxx - The Art Supplies of War (Episode 506) (2021): Yes. At the 30:45 mark when the wounded soldier (Rash'Lunk?) comes into Galaxequins (sp?), a Wilhelm can be heard. It's the most powerful death scene in the Zyxx canon. #wilhelmscream @Oconnellism #MissionToZyxx""";;;;;
"300,""The way you were both playing “The Art of War” for weeks!!! Making it seem like you can’t cook!!!! 😂😂";;;;;
;;;;;
"These look delicious ladies!!!! Well done to the both of you 🥰 @unamulale @RealSugar_Foot https://t.co/IKi5Ob9LvF""";;;;;
"301,""""""Many great cyber battles were lost by warriors who failed to understand the methods of the adversary."""" - The Art of Cyber War""";;;;;
"302,""@War_Suckzzz @Koushik40791721 @Boruto4life No hate for animation, but the art style of borushiki was definitely not good""";;;;;
"303,""The art of war is one of the world’s most revered books on strategy. Although this classic was compiled more than 2,000 ago, there is still much you can learn from the writing on managing conflict wisely, efficiently, &amp"; victoriously. ;;;;
;;;;;
"This is true in business as much as politics https://t.co/s013plKUTM""";;;;;
"304,""southgate has read the art of war and works it into conversation with The Boys, I just made this up but it's also definitely true""";;;;;
305,RESISTANCE IS INFALLIBLE... #ReadsCo #writer #indiedev #readers #TheWarofArt https://t.co/XYmpKIpM60 via @reads_co;;;;;
"306,""@flowahh_ There's like 2 good books on this list, The Art of War and Animal Farm.""";;;;;
307,“The supreme art of war is to subdue the enemy without fighting” Sun Tzu https://t.co/KxXeV8c0bA;;;;;
"308,""The Art Of War. Trump doesn’t know how to stop, he doesn’t know the meaning of quit! He will MAKE America GREAT AGAIN! We ALL know he can’t just walk away quietly! The END won’t be for everyone! You know who sent me! https://t.co/5UMBdJjleD""";;;;;
309,Feet up today reading about the modern art of war while a past master looks on… https://t.co/aS3bT5w3Bm;;;;;
"310,""Hometown legends, public art, craft breweries, Civil War history &amp"; more in the riverfront city of Clarksville, TN. A short drive from Nashville along I-24. Find themed weekend itineraries &amp;" plan your visit: https://t.co/cNUsGfaY7s https://t.co/UF9Ojv0lie""";;;
"311,""@jimdundrum @art_omahony @IreneWinters Fact still remains. He ordered the murder of 77 prisoners without trial.";;;;;
"He tortured prisoners. No matter the date it was a war crime.""";;;;;
312,@Fintaann @art_omahony @IreneWinters The 3rd geneva convention deals with treatment of prisoners - ratified in 1949! just under 30 years after the civil war and in response to atrocities on a scale incomparable with our own civil war.;;;;;
"313,""“In the midst of chaos, there is also opportunity.” ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/pdORQa1adi""";;;;;
"314,""Queen Priscilla had a passion for art. She commissioned paintings that would touch her heart. The court was cultured and refined. The days of war were left behind. The new monarch achieved peace and prosperity from the start.";;;;;
"#vss365""";;;;;
"315,""Check out a new series of MESMERIZING #STARWARS: WAR OF THE BOUNTY HUNTERS variant covers art by @DavidNakayama coming your way this August from @Marvel !";;;;;
;;;;;
"https://t.co/MKzCYt308d https://t.co/9EpOL6yuP6""";;;;;
"316,""@jimdundrum @art_omahony @IreneWinters He still committed war crimes, regardless of how justified you think his actions were.";;;;;
;;;;;
"Torture and nonjudicial killings are war crimes according to the Geneva Convention, my original comment remains, he was a war criminal.""";;;;;
"317,""In a speech read on his behalf by Defence &amp";" War Veterans Affairs Minister Oppah Muchinguri-Kashiri during the commissioning of state-of-the-art machinery by Allied Timbers Zimbabwe yesterday, the @edmnangagwa reiterated that “plantation land remains plantation land” @MoLAFWRR_Zim https://t.co/mTfoSjmVb1""";;;;
"318,""@jimdundrum @art_omahony @IreneWinters Being in favour of dual monarchy isn't a crime, you're right. But it also means you're not a democrat or a republican.";;;;;
;;;;;
"No matter how you may think his other deeds were gallant and positive the historical truth is he was a war criminal.""";;;;;
"319,""@jimdundrum @art_omahony @IreneWinters Your conclusions are false. It's historical fact that he murdered 77 prisoners without a trial, a war crime according to the Geneva Convention.";;;;;
;;;;;
"It's a historical fact he ordered the torture of prisoners and their family members. His other deeds don't change those facts.""";;;;;
"320,""@jimdundrum @art_omahony @IreneWinters I'm a History teacher with a masters.";;;;;
;;;;;
"He was a war criminal that murdered  77 people without a trial. There's evidence he ordered the torturing of prisoners. He allied with the most conservative elements in the country  and wanted monarchy as head of state.""";;;;;
"321,""@arjunghose02 """"The smaller they are, the smaller the hitbox"""" -Sun Tzu, The Art of War""";;;;;
"322,""The excellent @fotoole on Louis Menand's """"The Free World: Art and Thought in the Cold War"""":";;;;;
;;;;;
In the 1950s and 1960s, a new generation of US artists began to think of advertising and commercial imagery as the new avant-garde.;;;;;
@NYRB #art #commerce #coldwar;;;;;
"https://t.co/jjS7UKfS6O""";;;;;
"323,""“Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win.” ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/CTGry4OYJX""";;;;;
"324,""Of course, it helped that their primary opponents - the Persian Empire and Byzantine Empire - were exhausted from fighting each other, but that too is part of the art of war""";;;;;
"325,""ART OF WAR ";;;;;
;;;;;
"The Arabs might well be held up with the Mongols in the art of war, not least in their tactical use of mobility, speed and surprise - and Arab military leaders such as Khalid ibn Walid should be held in high esteem, as they often won from numerical inferiority""";;;;;
"326,""Feminism sterilizes the women, assaults anything considered art to the society, and turns wimps of the men of the afflicted society.";;;;;
;;;;;
"Sun Tzu would have been awed of Feminism’s awesome destroying force… all done without firing a shot or declaring war.""";;;;;
"327,""@etunrock @baba_Omoloro Not worth it, you rather just go straight to the source material which is The Art of War by Sun Tzu, you're going to get more out of that. 48 laws... It's a ruthless persona being presented and not a world  want to live in with people like that😂😭""";;;;;
"328,""@DynamicLabz @Roque49318943 @APc_Gamer @I_May_Be_Cold @thompson_buddy @DatChaosGuy Have you ever read history or the art of war?";;;;;
"Humans are weak but unlike other species we don't rely 100% on instincts but stubbornness""";;;;;
"329,""SunTzu: To see the sun and moon is no sign of sharp sight.(4-10)";;;;;
;;;;;
KINDLE&lt;The Art of War&gt;"https://t.co/5KvOCDlbqb""";;;
"330,""All prophets are in the Bible &amp"; they do not have #Bitcoin laser eyes that have blinded you. Time is to learn &amp; study other ideas. https://t.co/BpCJBWKjkg ;;;
;;;;;
#DogeCoin $MSTR $ARKK $GBTC $GLXY $BTC $USDT;;;;;
;;;;;
#Hedge Your #Crypto Dreams Before #Tether☃️☀️😭;;;;;
"#Gold #Silver #silversqueeze⚡️ https://t.co/V7uIaYAfsB""";;;;;
"331,""Be careful to repair your demolished #Crypto sandcastles. They were supposed to be """"Crypto Store of Value"""". They are made from the same centuries-old pyramids https://t.co/BpCJBWKjkg $MSTR $GBTC $ARKK";;;;;
;;;;;
#Hedge Your #Bitcoin Dreams Before #Tether☃️☀️😭;;;;;
"#Gold #Silver #silverssqueeze https://t.co/9SYcBucegp""";;;;;
"332,""#Bitcoin How can you trust the """"Pump&amp";"Dump"""" translation of what is really happening in #China: """"It's all FUD""""? They got you here next to your demolished Crypto sandcastles. https://t.co/kBcCAxk1QX #FED";;;;
;;;;;
#Hedge Your #Crypto Dreams Before #Tether☃️☀️😭;;;;;
"#Gold #Silver #silversqueeze⚡️ https://t.co/I0bHYvsDBM""";;;;;
"333,""How can you still listen to the same High Priests of #Bitcoin, who are sitting on their #Crypto bags &amp"; talking their Bitcoin Holdings Books on the Bubble TV? https://t.co/kBcCAxk1QX;;;;
;;;;;
$MSTR $GBTC $ARKK $GLXY;;;;;
;;;;;
Hedge Your Dreams Before #Tether☃️☀️😭;;;;;
"#Gold #Silver #silversqueeze⚡️ https://t.co/9axTgKE96q""";;;;;
"334,""Wake up. Are you prepared to push your luck further? ";;;;;
;;;;;
Have you bought your house with your #Bitcoin profits already as well? ;;;;;
;;;;;
Don't forget to take your Virtual Crypto profits, your losses will be real https://t.co/kBcCAxk1QX;;;;;
;;;;;
"#Gold Hedge Your #Crypto Dreams Before #Tether☃️☀️😭 https://t.co/rlvmWT6xGs""";;;;;
"335,""Hello lovelies in the UK! If you still need the Art of Ishgard Heavensward art books, my partner and I have some left (and other FFXIV merch) on our website:";;;;;
;;;;;
https://t.co/K18reuvWHf;;;;;
"#FFXIV #FFXIVART #FFXIVMerch""";;;;;
"336,""Tesla's #Bitcoin """"Environmental Report"""" from #Tether☃️☀️ ";;;;;
"Tether's First Reserve Breakdown Shows Token 49% Backed By Unspecified Commercial Paper."""" To be more precise: Tether is backed by Cash (2.9%), Treasury Bills (2.2%) &amp";" IOUs (94.9%). Lights out https://t.co/kBcCAxk1QX #Gold https://t.co/OfXxPRXjIQ""";;;;
"337,""Let your plans be dark and impenetrable as night, and when you move, fall like a thunderbolt”. - Sun Tzu (The Art of War) https://t.co/xmE2p9HORk""";;;;;
"338,""@THEEBlackleftie @MattWhite_95 I did 3 years of LTAC (where we did all the major drips, vents, intubated and trached patients…no art lines, ECMO, or CRRT) and then 14 months of ICU during covid.";;;;;
;;;;;
"Covid has me a bit fucked up. Like, this shit was just…is this what it feels like going into war?""";;;;;
"339,""Tesla's #Bitcoin """"Environmental Report"""" is out from #Tether☃️☀️";;;;;
;;;;;
It looks like a new future blockbuster for #Netflix ;;;;;
;;;;;
"If considered alongside on and offshore prime money market funds, the Tether reserve fund would already be firmly in the top ten."""" https://t.co/BpCJBWKjkg #Gold https://t.co/3kV0oEGx80""";;;;;
"340,""I do hope that I'm wrong here &amp"; it will be a blessing for us all. We still can make it together. But you must start thinking &amp;" reading. Tesla's #Bitcoin """"Environmental Report"""" is out from #Tether☃️☀️https://t.co/OWrFiBuw8R";;;
;;;;;
#Gold &amp;" #Silver Hedge Your #Crypto Dreams Before Tears https://t.co/obacZed4LS""";;;;
"341,""#Tether☃️☀️ Digital #Crypto Pump @Jason ";;;;;
;;;;;
"Who is exposed to what? God forbid for us to start learning new banking slang by the Fall. Liquidity is driving this very tired FOMO market. Now, this liquidity is evaporating with #Bitcoin dreams of so many https://t.co/BpCJBWKjkg #Gold https://t.co/79oztz2c75""";;;;;
"342,""The old beautiful law of leverage can produce miracles on the way up. The same law has already crashed the whole civilisations. Not everybody is ready to dive really deep to learn #Crypto """"Rehypothecation #Tether ☃️☀️ Silos in the UK"""" https://t.co/BpCJBWKjkg";;;;;
;;;;;
"#Gold Hedge #Bitcoin https://t.co/btEafOIShe""";;;;;
"343,""#Bitcoin Next is a potential liquidity crunch. ";;;;;
;;;;;
"#Swiss bastions of banking are firing """"risk managers"""" &amp"; cutting back all risk exposure after many billions in losses. Nobody knows what is going on. https://t.co/BpCJBWKjkg;;;;
;;;;;
"#Gold Hedge Your #Crypto Dreams Before #Tether☃️☀️ Tears https://t.co/ciazOjC6IQ""";;;;;
"344,""""""Gyrations"""" Many billions of dollars in losses are making their way through the system. #Bitcoin at this stage &amp"; all Crypto Bubbles are Virtual DeepFake Video Games, but your losses will be REAL. Wake up https://t.co/BpCJBWKjkg;;;;
;;;;;
"#Gold Hedge Your #Crypto Dreams Before #Tether☃️☀️ https://t.co/o0bcikveJN""";;;;;
345,@HITMAN_RELOADED ANC went to Vietnam to study the art of People's war to aim at white rule and came back and implemented it on Azapo and IFP through UDF. Check Vietnam on YouTube you will see similarities.;;;;;
"346,""“The supreme art of war is to subdue the enemy without fighting.” ";;;;;
– Sun Tzu;;;;;
;;;;;
#ENG #England #EURO2020;;;;;
#itscominghome;;;;;
#footballscominghome;;;;;
#EnglandvsItaly ;;;;;
#FIFA22;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/hRbvDBnQny""";;;;;
"347,""""""Market gyrations"""" are not due to """"transitional inflation"""".";;;;;
" These are many $$$ billions in losses - starting with """"#GameStop Fun on #Reddit"""" which lead to the #Archegos explosion - are making their way through the system.";;;;;
👉https://t.co/BpCJBWKjkg;;;;;
;;;;;
